Symbol,Exp000978,Exp000979,Exp000980,Exp000977
ERCC1,7.30969649173,6.66793117532,7.28810694562,0
TADA2A,7.41865347428,7.30294155039,7.19987258163,7.22259765643
EME1,6.64933157469,0,0,0
ATAD5,7.62220342161,7.23323477453,7.79240423822,7.04817143313
NKX2-5,7.19622891436,6.79458263495,6.63034564036,6.77705908287
NEK6,6.47104963197,6.05241714105,6.43727528438,0
CCT7,0,6.47537094863,7.00393718589,7.61764288719
HAUS4,0,5.5836209131,6.62609195795,0
DDX4,7.78844305203,7.30294095163,0,7.40906903739
AHCTF1,7.14123944025,6.35106453434,7.11826927462,6.79065055999
RAB35,0,0,0,6.53668444086
MRPL40,7.74183353658,7.15001866828,7.43965943707,7.79372152238
PFKM,0,6.76897047064,6.25621170101,6.99623613193
MRPL46,8.14732114459,7.44188987778,7.98336819329,8.20178842566
CAMK2D,6.59663436439,0,0,5.97594107202
EYA1,0,6.04201532015,0,0
PQBP1,6.59476633741,0,0,6.31364299079
NSMCE4A,0,0,0,7.0205995335
WDR76,7.35798507715,0,0,0
CMSS1,8.05096673249,7.41268468686,7.90622769881,7.7005952909
YTHDC2,6.99673146335,7.36663288035,7.6274812814,7.29758585167
RREB1,7.81425233025,0,0,7.6319385532
MAP7D2,0,0,6.52268644976,0
ATXN2L,0,5.79098150888,5.95264761296,6.45567389709
PBX2,8.30415342417,7.94156974217,7.8993131837,7.73740093966
MRPL12,7.82282304293,6.68950909154,7.07465687033,7.37858445134
AP2A2,7.14221408002,6.84657549624,7.1061185121,7.15561600554
BTAF1,6.91205052475,6.80160783948,7.35507922153,7.23039382555
NSD1,0,0,0,0
KRT82,0,7.24199190298,0,0
ZC3HAV1,6.80849583182,5.79240539793,5.76783150417,0
CHTF18,6.60091154642,0,6.77589279327,6.56498551605
MEIS2,7.3847895781,7.57693403546,6.78405771989,7.22348216666
NFATC1,6.65578443928,0,0,0
PIAS2,6.83457931212,7.2684770995,7.03856666527,0
ZSCAN21,0,7.52523453811,7.48150549949,7.64358476986
SMARCB1,7.95299259779,0,7.77259920606,7.87399121818
DNAJC9,8.66403071237,8.28512736707,8.44116777258,8.4017035474
ITGB3BP,7.36101259658,6.03385059284,6.22492885873,6.49176489395
INO80E,9.07071821131,8.65182907215,8.72706126061,8.58661850224
NSMCE2,6.94239706775,6.24444974232,6.35779849253,6.87250328997
MOB1B,0,6.65847940323,7.18984562398,0
ABCF2,8.88631328773,7.93859148664,8.24265630166,8.93228603264
BMI1,7.13640890231,0,6.12825065917,6.80755750435
NFAT5,0,0,0,6.91595354151
MSX2,7.11468191738,6.91289992279,6.61456559036,0
MRPL39,0,5.65537848642,6.1341392089,6.06515597585
SERPINB4,0,0,5.53421745637,0
TXLNG,0,7.08693437139,6.81467867839,6.85638042881
SCO2,6.32029219983,0,5.72764071274,6.0979194091
LIN37,7.96402070033,6.38441739667,5.86588188503,7.26284067432
HIST3H2BB,8.45685872917,7.65146131803,7.51270282724,7.82727833053
SOX2,7.92416888277,7.25102732766,7.63332923439,7.47944445716
NOP9,6.99492621913,0,0,0
CDK20,8.14247437245,7.50005374529,7.94449053948,7.80373446717
SRPK3,0,6.48178880897,0,0
LCOR,0,6.79400760175,5.55169051023,0
CXorf56,0,6.30650527612,6.53773168335,5.62502571127
FUS,9.85450565552,9.30980144863,9.48027020489,9.97234572873
STRBP,7.96008673406,6.66659624991,7.29198651693,8.07661821219
ZMYM3,0,0,6.88643402742,6.87351276852
ELAVL2,6.85986156655,6.38640982827,6.79405121821,6.69882861877
EXO1,0,6.89498873222,6.28578681353,6.62102403814
SBDS,0,6.50302396837,7.46240755203,6.89439339473
ZEB2,7.68872808946,8.00938120818,7.4250657707,7.47998665464
TXLNA,0,0,7.18995199932,0
SRPRB,7.84312558183,7.05721202653,7.17933041288,7.68852791218
MSH3,9.19804161432,8.98166704234,8.8444158519,9.01973197164
NUDT16,6.48393511874,6.04724846661,6.54469293472,6.26010463405
TBP,8.25618020024,7.39085658234,7.76410869141,7.86742213554
TUBAL3,7.4440189532,6.59837305401,6.54156770665,7.42552604611
PRPS1L1,0,0,0,6.75377687357
MED14,8.63854988465,8.20366687841,8.18293270908,8.3802423368
MED17,8.25518280681,7.9952557872,8.08075114121,8.23440048624
MED26,7.52439122745,7.11179550277,6.22202234697,7.4653842879
MED27,8.63045096324,8.20659450783,8.44865952232,8.63029623127
MED1,8.4831155151,8.26756818781,8.23347215726,8.3864611407
PKNOX1,8.10024672046,7.91732179844,7.51640906335,7.72115014129
MRPL43,6.68728539361,0,0,0
CEBPB,7.29929469625,0,0,7.27879641027
CHTOP,0,6.72977044476,6.53862499483,0
INTS9,7.52085390175,7.25951343947,7.10687162169,6.81708905518
PRDM16,0,0,6.45240764178,0
PLCB4,0,6.88899433972,0,0
SATB2,7.67944963544,7.52698461066,7.71316292411,7.34855779096
EIF4G2,6.54108698426,6.90922910202,0,0
SP3,7.78915512987,8.13713452265,7.40695757955,7.27336325445
FTSJ1,6.30065387434,0,6.69016526274,6.29626950474
DHX37,7.37033420536,7.2773651041,6.30353212823,7.31299302411
YTHDF2,8.46257597245,0,7.82420071009,8.31933656836
NKRF,6.77118630079,8.01196329299,0,0
MAP7D3,8.24528262093,0,7.7591152276,7.92287230984
TROVE2,7.19216641756,0,6.24354795892,0
ZFHX4,6.69310887687,7.23655859033,0,0
POU5F1,6.50985774421,7.13552985273,6.86931830592,0
PCBP4,0,6.73453553602,0,0
ZEB1,8.44896904499,6.76292153883,6.49607245893,6.84057461091
PPFIA1,0,0,6.60912068741,0
HDAC2,8.93778059376,8.72711352319,8.62679877511,8.75558963703
AGO3,6.5715385432,0,0,6.36128449755
ATXN7,0,6.78067914899,0,0
RPS27A,7.84496140016,0,0,7.88688141327
DLX6,8.04885525478,7.4321878209,7.49961393677,7.64358658478
PPP2R1B,6.5589490138,0,0,6.32805018377
UFD1L,0,7.10060739355,7.14812102473,0
RIF1,7.77734748803,6.8058648178,7.74540721826,7.8101566585
SRPR,7.47789822322,5.97244694981,0,7.08115871969
SNRNP70,8.26379275414,7.83081875857,7.60439382002,8.01111935527
CSNK2A1,8.12503779382,7.84654705391,7.88734320291,7.95402599007
SF1,7.9897093795,5.73924097478,0,8.06848673103
ZC4H2,0,0,6.04169559017,0
ZFX,0,0,0,0
SUFU,0,6.55908970951,0,0
ZBTB33,7.19421529613,7.3110079401,7.35694256429,7.38579991501
BCORL1,0,0,0,5.88852828396
TFDP2,6.38328335933,5.9497860481,6.12919891888,0
GNL3L,6.85742911511,0,0,0
TEAD1,7.93376118278,7.76601628479,7.69035561295,7.59638242569
PHF8,7.4180194412,0,7.31029178361,0
UQCC,0,0,6.08958724386,5.94920782788
MITF,6.27057251001,6.6616464395,0,6.36504856042
ARID1B,0,6.7338033902,0,7.03869885611
FMR1,7.84708820171,0,7.19319259759,6.8162217795
TUBB,9.56078811255,9.28368286586,9.17749170131,9.4613745591
ZZZ3,7.75036533551,8.15187424535,7.74996109497,7.74341368487
WDR75,8.08962655773,0,0,0
FOXP4,0,8.27404198664,7.88663764682,7.48310165787
ZNF275,0,0,5.85458878786,0
MRPL47,0,0,0,6.33201923145
EIF2S2,6.98452191408,7.01809701657,7.41566302185,7.71849120039
POLDIP3,8.41610658542,0,0,0
FOXP2,7.32928164674,7.09571202261,5.93624538714,7.09596246351
MCRS1,7.92056471465,7.28281798513,7.19788518686,7.62384004934
ORC1,7.26125458187,7.37442050629,7.39651747988,6.55319871422
ORC4,7.12395008597,5.81544616031,0,6.55319871422
THRA,6.25686412426,0,0,0
ZMYM2,7.00573806313,6.87266164675,7.2478455338,6.38875109885
MED20,8.30024663623,7.51070600183,7.89142610334,8.20521349576
YAF2,7.06829442735,0,6.90585137251,0
SRSF11,6.85540188972,0,6.52392181397,7.22326431057
FBXO11,7.2465268579,6.65496701666,6.5663795491,6.80211617534
DIDO1,8.24792555844,0,7.29533291168,8.33404044461
TUBA8,9.02896686351,8.61094346094,7.80776365545,8.71075800408
DDX3X,0,0,8.78186567824,0
NSUN2,6.01281674123,0,0,0
KANSL1,0,6.76505839727,5.92820235101,6.73980067963
DGCR6L,0,0,6.21043664542,0
LIMS1,7.00954882147,0,0,7.28868645494
ADAR,6.43726047334,0,0,0
SOX1,0,6.56946848503,0,0
CPNE2,0,0,6.7795389322,0
CCT6B,0,0,0,8.36710130013
APITD1-CORT,0,6.11241310672,5.95668040713,0
ENY2,0,5.80394991498,0,0
EHD1,0,6.31478684173,5.95587982167,0
POGZ,7.64215680177,7.72106308215,7.64999190211,7.10253396161
EIF4G1,0,0,7.81117498264,5.8881069448
MATR3,8.87446584218,8.80628436969,9.16706563695,8.86238907666
EXOC1,7.28766161842,0,6.22817989684,7.33292741974
PSME3,8.28808962735,7.53508011268,7.52400806959,7.64016678429
APTX,8.52465694134,7.77690861729,7.78697685843,7.86633959027
SMC1A,8.4405159272,8.33564867468,8.80935938487,8.48347386565
CGGBP1,8.90263082429,8.39350212007,8.33474344184,8.64910242284
SRSF2,8.52057546462,6.54647606975,7.534622821,7.87795555554
SRSF7,8.5031513185,7.14489841257,7.63929059057,8.18050874581
MICU1,0,0,6.50994998875,0
ZFHX2,6.69310887687,0,0,0
SPTAN1,6.69352946717,0,6.53869803212,0
PLEKHA5,0,6.39250339042,6.2808391717,0
ZNF865,0,0,0,0
SEPHS1,0,0,6.27584047342,0
VAPB,6.874731029,0,0,5.91100296366
PHF12,7.32132451008,7.35934370003,7.52896825698,6.49246970224
BCL7B,6.96957169715,6.63058985706,7.17847665027,7.01887836217
GABPA,7.76300270254,7.70486481861,7.78433752225,7.66260050695
ARNT,7.76630040782,0,6.6897003479,7.33574434408
NOL4,0,6.81274075098,0,0
LOC100507855,5.67389993097,5.79454902697,5.55007072555,0
ARHGAP8,7.85027826457,6.78321387372,7.04777874723,6.40357988186
RBM4,0,0,6.44001330643,0
RBM14-RBM4,7.84304400788,6.43507521015,6.09396988419,7.47413225606
SFMBT2,7.69406724875,0,6.66036703084,0
POU2F1,6.96536707097,0,6.48112277294,7.26293184248
ASCC1,5.99360981038,0,0,0
MCM9,6.44441629427,7.36541618451,6.96761213057,6.62858945098
RPS17L,8.53507115314,7.39820317172,7.36117839348,8.35383076758
AMMECR1L,0,0,5.77841357742,0
LTF,0,0,0,6.38673568252
KAT7,6.65878204451,7.25315465396,7.55109177604,6.20944465392
AK2,6.91206798694,0,0,6.44566804527
GTF2IRD1,0,0,6.6614952394,0
UCHL5,8.75556224272,8.32703630694,8.50193791658,8.54935401408
HSD17B4,8.5201964576,8.3219690997,8.42349533795,8.45995901193
UIMC1,0,6.40723452898,5.30717939084,5.76434188991
RPL17,0,6.91228319081,0,0
BRD2,7.800703359,7.47631142155,7.70413719523,0
TGIF2,6.97311327165,6.9186426242,7.14948675693,7.61167194545
YTHDF1,7.70716842102,6.73635212172,6.79209934981,7.4297875594
NKX2-8,6.61008266973,0,0,0
PRRC2A,8.4247000091,7.36783376069,7.80786163724,8.42643099527
EXOSC8,7.77060459881,6.64131410247,7.36289888433,7.82746240002
HOXD8,6.44837077707,6.24211010829,6.55118861281,6.1334328057
OTX1,6.53792197789,5.54463875174,5.94639818422,5.8933062772
PSMB2,0,5.96029978529,6.59179692079,7.35510403248
INTS7,7.84584467978,7.43341115709,7.35041279948,0
CNOT8,7.37689364452,6.47027746635,6.84299766633,0
COPE,0,0,0,7.92738309121
DDX49,8.25157153632,7.01836417479,7.23957964825,7.72579920592
ERI1,0,0,0,6.57007123509
GADD45GIP1,0,0,6.35204986768,7.04629111745
PNKP,8.45515942633,8.09601198207,7.10812545137,7.0375062083
DAP3,7.2580425316,6.35008544108,7.52383556995,7.10800726963
KIF16B,7.37616416608,0,0,7.30871235442
SUPV3L1,6.66417855485,7.3371061894,7.40255153428,7.19974028518
TUBG1,8.04514221863,7.9866860651,8.21956742231,8.26630893419
KRT25,7.86200635709,8.36397574176,8.17818310088,8.02558119326
FOXK2,7.77642196662,7.98573258816,7.96118024705,8.15501617851
EIF6,0,0,0,0
ADNP,7.15688975828,7.14646991123,7.12443116138,7.47259156897
RFC2,9.19134405857,8.45445835011,8.71463238154,8.8300332877
LRPPRC,7.61742540594,8.34732888991,8.69005892696,7.99501866272
MED22,7.50700603557,6.84669359138,6.38652154452,7.13002961948
MUM1,0,0,0,6.98947939627
RBM26,7.17912322966,7.23182238934,6.72697632109,7.61594354314
ANLN,0,0,6.93714030328,0
ZNF282,0,7.10980820235,6.47579040857,0
ACTG1,9.75919276505,0,9.22367189978,9.30498392919
HIST2H3C,0,7.47285009551,0,0
PELO,7.36622262703,0,7.03185672302,0
RFC4,9.51079728035,8.62878038529,8.8593124979,9.07759208037
CABIN1,0,0,0,0
NUP35,6.80845469888,5.71819906123,6.47888920035,6.93693785052
SGPL1,6.71695717297,0,0,6.68361721647
EIF2D,6.17905368036,0,6.72045697953,6.34944701745
RBM15,7.92167993372,7.47855672072,6.72567391632,7.24010080462
PLRG1,7.71556965334,7.06770614368,0,7.31107763398
PRDX1,6.99283920191,7.46697190452,7.89462046985,7.38799263858
UBE2E1,7.30135829197,6.61050717927,0,6.70959396759
SAFB,7.18374898495,6.21426189362,6.61760691429,7.16948637653
GBAS,0,0,6.39763788856,0
NIPSNAP1,7.19496497066,5.97738152772,6.74894670943,7.05636841316
MXD1,6.76186143114,0,6.1739462316,0
CUX1,9.24122066121,9.2818185182,8.9969204853,9.03136332231
BAIAP2L1,0,0,6.65409196147,0
PRDX2,6.3593092725,7.39836953054,7.9369059167,7.04793058458
ATP5B,6.69726840763,6.75392372671,7.57079384765,6.89817051039
PSMC3IP,0,6.81800427411,5.85663562113,5.63654060874
NCOA6,7.37244961962,7.85643950403,7.35422985025,7.44309528735
OGT,8.24418535549,8.23435470726,8.20635827514,8.11847850003
CUL1,7.88404108442,7.84844624525,7.93396782586,7.8796194212
KATNA1,0,0,0,0
RPS10,8.64557448557,8.00621149854,7.77901137247,8.6149170601
SRP19,6.7775431964,5.8741875329,6.28055215409,6.2723559443
ZNF664,7.36749242724,5.9487172796,0,6.85384931576
PITX2,7.19441950126,6.78574317058,7.00413502361,6.85405774159
PRPS1,6.73031187173,6.58473079792,6.90883503624,0
ORC3,8.11129290673,8.01383296549,7.95354402615,8.62733674694
NOP56,8.09106032755,6.71955490499,6.70295867871,7.32113574505
PRDX3,0,6.79565012881,7.21368306899,0
GABPB1,6.24426483936,7.02866862778,6.17978345511,5.95439244205
AMOTL2,0,7.3516169905,0,0
RFC1,8.7987115331,8.319764911,8.08222624044,8.1874366557
SMARCA5,9.63073863427,9.35504943069,9.46941047323,9.64580098952
LIPT1,0,0,6.71441720159,0
ZNF568,0,6.56957086384,6.74647055124,0
TCEB1,6.77878158821,0,0,6.0321394735
PBX1,8.65677376013,8.07085410579,8.21811921114,8.03973751137
NUFIP2,0,0,0,0
SPC24,5.92649308636,0,5.79777568715,6.03200508251
RAD54B,0,0,0,0
BAZ1A,9.50727371232,9.27829661176,9.38231267091,9.4969317217
RASSF5,6.80385020671,6.24172497352,6.34129781401,0
ATF3,6.39537695082,6.1193057707,0,0
EP400,7.38738524188,7.07209327638,7.17229273385,7.43087402953
UTY,6.93633242207,0,0,7.58034829789
GATA4,8.02964282776,7.47356618585,7.18874034804,8.82209509339
MRPS9,7.82612133254,7.32559992968,7.71048451545,7.82353527119
PRKAG1,0,0,6.1737199961,0
RFC5,9.10580260442,8.2785305233,8.40951200625,8.685329559
KAT5,0,0,0,6.99876441551
PCNA,0,6.29379066441,6.68153596757,6.80377306349
PICALM,8.21061447817,6.81374033122,0,6.83497382693
ZNF660,0,5.3691718726,5.62591255604,5.20247308363
HNRNPDL,8.85998310745,7.82968004941,8.19475087008,8.97326924909
CLASP2,0,0,7.21550907887,0
VWA9,7.66276791184,7.3446876471,7.33153836635,7.48979874643
DYNC1H1,0,0,0,6.63234449164
NBN,8.79119320661,8.22941856275,7.83678716494,8.35495894088
GPATCH4,0,0,0,0
MCM10,6.693283704,6.36357541814,0,0
CCDC132,6.78441952443,0,0,0
MCM4,0,0,6.49931956955,0
MCM7,0,6.89418147064,0,0
MCM8,7.41329717843,7.45469503671,7.25304128456,7.09639966561
POLR1B,8.8227398122,7.83352231958,7.73843726681,8.4049671738
TWF1,8.0028351003,0,0,0
ANAPC16,6.50486199987,0,0,6.2981140639
POLR3F,8.81406275887,0,8.09374774644,8.61900938527
RBM39,9.0827423664,8.60514335928,8.30019019066,8.89858073749
PCF11,7.08460860235,5.27635178764,6.83390565391,7.09440965597
MYEF2,0,0,0,7.1832736808
YEATS2,8.42822320214,8.54277015999,8.29038025091,8.26362931428
TIMM44,6.40155601993,6.5510322086,6.48827214134,0
SNAP91,6.75378690461,0,6.20492349319,0
PRKACB,0,7.23841936876,0,6.89482165388
EIF3L,7.3811584233,0,7.89954493738,0
ASCC2,6.39452888933,0,0,0
KIAA1429,6.82766583911,0,0,0
ZNF326,7.88664913392,6.8625975948,7.37213962962,7.50298414855
ZNF512B,7.62813533332,7.15356003897,6.78139092928,6.56310287063
E2F3,7.34881545553,7.39781210866,6.90997086156,6.96626943251
YBX1,7.52233069564,7.38399346419,7.29721330727,7.3143990239
ZFR,7.45106489664,7.3890294693,7.32573591379,7.54118360566
CPSF2,8.13566676852,7.59636498586,7.84702026139,8.3138403464
BRMS1L,7.64989355273,7.2715638057,7.75821321522,7.47296603485
ADCK3,7.87377565406,7.51596727958,7.78232193785,7.06811043459
TUFM,7.04611120782,7.00161662113,7.89784982784,0
NUSAP1,7.33988469772,7.23964537599,6.94476029118,7.50536120435
LOC100653049,5.97422022606,6.23126367601,0,0
TAF1C,7.11692645488,0,0,6.90451937473
NUP37,7.56199916515,5.99521411565,6.54645716643,7.27842678102
PES1,7.01307927849,7.13346984247,7.39637761943,7.25576850898
SEC13,7.20463381723,6.85464386766,6.89420150182,7.03726907134
CREM,0,7.20713925356,7.23202600626,7.19956484951
ZMYND8,6.77810420159,6.67482166702,0,8.08405518902
PARVB,0,0,6.54158115694,0
CD2BP2,8.52675375705,0,6.74035337481,7.90204447148
ZBTB14,0,0,0,0
RAB6A,0,0,0,6.23998502227
RARG,6.88792174694,6.34155926534,6.60221534422,0
KPNA3,6.57645602197,7.49861139784,5.73822827289,6.2626775129
RCOR1,8.27015404107,8.41188826282,8.14223017013,8.31871190126
TRA2B,7.42669928507,6.23576630069,7.6223270059,7.4726869865
HDLBP,0,7.4246180933,0,6.72363790928
KIF2A,7.67038125651,7.65866750883,7.81994162695,7.92550441511
LRCH2,0,0,5.93507893041,0
ACOT8,0,6.59317498604,7.04383324919,6.52648491489
RSU1,7.41109103131,7.18448366234,7.62368093528,7.35643473822
ERC2,0,0,6.59089027225,0
APEX1,6.19854052187,6.97898732874,7.22660508366,7.26040648746
HNRNPA3,9.30267085015,8.55667766415,8.93272803951,9.40261118994
ARID5B,8.50666746816,8.34414870293,8.10341883582,0
RAD23B,7.43709036101,8.22566762465,7.99929847308,8.27893990291
FOXP1,7.79059512212,0,0,0
PAX2,6.9505377722,0,0,6.14406010271
RBPMS2,0,0,6.30989898374,0
PTBP3,6.82009908584,0,6.59904792616,0
PRPF4,8.27903313231,7.32133866021,7.70476640404,8.2102408244
TXN,6.30814053754,0,0,0
RPS19BP1,8.56139227018,7.55903198349,0,8.65897919941
PPP1CC,7.88942266409,7.8637111241,8.1990425116,7.62679867916
NFIC,8.40241968041,8.25648647414,8.16839990802,0
POU2F2,8.43918451453,5.90688357527,5.855756843,8.0655057802
SP1,0,8.42050280466,7.97889459578,0
GMNN,0,5.83391548722,6.22780109972,0
PCMT1,0,5.43058764634,6.55527408275,0
GEMIN5,6.77777483611,0,7.22499215172,0
CEBPG,6.38224652761,0,0,0
ZNF638,0,0,0,7.5884007491
LCN1,7.08325208177,6.72617955895,6.98401414095,0
GULP1,0,5.74646679269,6.52258054422,6.0868406635
RPL15,0,7.13779786368,0,5.73098653469
ZNF444,7.75111041725,7.23610729587,7.64309219738,7.58280480271
CXXC4,6.53648035512,6.2095565732,0,0
ATF2,6.99410629878,7.36760111447,7.10790492996,7.06623421498
LHX8,0,5.67808430175,6.8214826511,0
NR2C2,8.65247894183,8.65230301248,8.31856570322,8.13275675661
NAA10,0,0,7.47748671407,0
NSUN4,7.06238191899,5.92256593174,0,0
CAPG,0,0,5.50241377301,0
TMCO1,6.64038385394,5.89949625644,5.85954824438,6.40852336979
ZNF620,0,0,0,7.56710283036
NARR,0,0,5.62066612761,5.8029239305
KRT8,7.63115683026,8.68658733942,8.54483284452,7.96002105969
CDX2,7.72631281037,7.29402166881,7.43708178202,7.53666610259
CHD1L,0,7.06610921694,0,0
NKX3-1,0,5.87486008233,0,0
ATPAF1,0,0,5.9272980675,0
C19orf47,7.65736835226,0,0,0
ZBTB7B,7.48454248347,7.01917396999,6.93317645813,0
BCAP31,7.30967087448,7.10335002761,7.18574291644,7.42277948069
CPSF3L,0,7.03056060858,0,7.36052741738
KAT6B,0,0,0,6.51047478365
WDR92,6.64260177072,6.31962432518,6.80062953223,6.96524303548
SSBP1,9.73026476524,9.17128386212,8.75019008644,9.10909981211
RXRG,7.8442582884,7.46125214457,8.21910737532,7.3363604089
CCT4,0,8.05417448929,0,8.29613279535
KIAA0391,7.17804936113,0,6.97935754558,7.07515881219
ANAPC10,7.86055140937,6.9176327248,7.03666464276,7.74413334614
PHC2,8.33944274857,7.23326257734,7.28803035329,8.23642740101
USP39,8.58780244966,7.61349467702,7.60426805304,0
SSBP2,7.72866467531,7.90001190902,7.60795844359,7.5129627981
KLF13,7.59569056495,7.16564702146,7.13023731144,6.93034732328
GAPDH,6.78594440067,5.45243005827,7.09886056731,0
RPS3,9.23761114256,8.78590331716,9.02803437358,9.38693850695
PAF1,9.06829395278,7.1633744637,8.41182098373,8.94011983451
DDX21,0,8.59582155916,0,0
PAX1,6.2109603327,5.94022627051,0,6.34956273631
PCGF5,0,0,0,0
SAMHD1,0,0,6.31736962296,0
MLF1IP,7.0148071934,0,6.58165090742,0
DEAF1,7.27834716971,7.23030205341,0,7.20705034127
COPS8,7.28973578474,6.39478269739,7.6962219096,6.95368942067
DDX19B,7.22880238534,6.59303216007,6.91375711062,7.09559695118
DDX56,7.99837024167,6.72151265763,6.71632933651,7.55423625999
DDX6,7.25314220506,7.40436812395,7.45283514486,6.4681406683
SEC22B,6.62096369808,7.00124124742,7.01444706976,6.91402999858
HNRNPH1,8.81295529284,8.03329035092,8.33918889513,8.73580933469
MED16,8.29103586278,8.11389846463,8.27848361921,8.29648654121
SNRPB2,8.52442673974,8.11747685425,8.36370706424,8.66297442304
RNASEH2C,0,6.08043576217,6.7353183625,0
ING3,7.47702548117,5.82688333261,6.69360351555,7.32827422497
ING1,6.8709154666,6.28171499429,6.92968813633,6.6728066663
DDX17,9.646686291,8.9114583234,8.8550145755,9.38374940874
ELAVL1,8.79013771535,8.24295871773,8.56645997112,8.70795771968
SEC23A,0,7.30453761984,7.57857794276,7.61032720098
ATP5A1,7.65538630785,0,0,0
G3BP1,6.56243472788,7.23753899137,8.14166154004,7.22322091099
AURKA,8.00668809322,7.74735568425,7.82276420131,7.3175643362
CS,6.14334924519,0,0,0
DDX18,6.89469902295,0,7.00502722479,7.20837229906
RAB15,0,0,0,6.32883776278
SEC24C,0,0,0,0
COPS4,0,0,6.28623126994,0
RNASEH2A,0,5.93292532611,6.91315548579,0
POLE4,7.19793889733,6.65527832935,0,6.6708953094
PCID2,7.80540636884,6.68165550831,6.79088837399,7.2696920927
PTCD1,6.90498086114,0,8.46813521288,6.702637144
TCEA2,6.96050419355,0,0,6.5885907391
ACAD11,8.32385122333,8.37214235551,8.00085276011,8.7175978029
NOP2,7.04895266824,0,0,0
ECT2,7.12007856085,0,0,6.44203562894
IDH3B,6.78838318961,6.52297629451,6.89445959796,0
AARS2,0,0,6.34451741717,0
DDX52,7.67473171778,7.00285661936,0,7.63529861367
ZNF362,7.56017211661,6.91016384843,6.65859334977,7.02741483124
DIAPH3,0,6.1842989672,7.0466676282,0
CLPB,0,0,0,0
NUP43,7.0927372476,0,0,0
TOP1MT,8.5544400959,7.76204525537,7.99286491705,7.93972440094
PAX6,0,7.33414871861,0,0
SRP68,7.3731503551,7.21243423712,7.72210120316,7.63207733135
NAA25,0,6.68041094966,7.06135909618,0
RSBN1,0,0,0,6.71549158378
PTCD3,0,0,6.77061851378,0
TSN,7.78857607002,6.57284909386,6.66189066378,0
INO80,8.24283870463,8.16908579573,8.11744471408,8.21062484357
EIF2B3,0,0,0,6.57014147606
AP3D1,6.71318508219,7.07982791686,6.05892678299,7.47762485941
BPTF,6.955539546,6.84369287166,6.51787692501,7.27203918237
KIF18B,7.09551127887,0,0,7.23571928227
RTN3,0,6.32339793053,0,5.5489926701
RPP38,7.31354518166,7.07117218475,7.21534602481,6.89818946515
SMC2,7.32430887814,7.27731412958,7.62523539537,7.84983551715
CNOT1,0,0,7.13915871306,0
CENPK,7.09421481824,6.80015595248,7.08756157833,7.21064830576
JARID2,0,0,5.58109460876,0
EIF3C,8.45761683581,7.71585910189,7.8896008124,8.23763059403
PRC1,0,8.05748872955,0,0
DBT,0,0,0,7.13400882098
ILF2,9.19316468161,8.56106684493,9.04808715358,9.11729843145
MED24,8.73118831473,8.4244969033,7.96842109351,8.90187629544
CLOCK,6.60188051712,5.86872172784,0,6.8834777121
SHOC2,6.48422168187,7.00221896543,6.99105059049,5.06810038188
CTCFL,0,0,0,0
RAD23A,6.51765894424,7.46894486845,7.35958524823,0
TUBA1A,9.04261921718,8.87605727721,8.80915772443,8.91623536582
LIN9,7.55410425476,7.55323509266,7.03977713244,7.37414799127
RPL18,6.84933743584,6.72592498863,0,6.06421679953
SREK1,0,6.20545133066,0,0
RNF138,7.40616435231,0,0,6.48996264762
MED23,8.72144575502,8.27990646117,8.21901306633,8.53312550781
OTX2,6.50108130446,5.87182875934,6.22422033113,0
KDM4D,7.27869000833,0,0,7.42870096093
DHX40,0,0,0,0
LOC100996782,7.99602983328,7.39160310226,7.64252144152,8.06914640498
LARP1,0,0,0,6.81847848767
TMED9,0,0,0,6.35746219245
POLR3A,0,0,0,0
DHX57,7.1217127731,0,0,0
TSR1,7.35373956982,0,6.60255010563,7.45964120537
ACTR8,8.50864615464,8.78462990697,7.98374101212,7.97656799208
SP8,6.33307463843,5.68084115574,5.88981888106,0
ENAH,0,0,0,0
SAMD1,8.63910741926,8.743435803,8.33247868197,8.33977446429
C9orf142,8.79093091502,8.21000817909,8.16491985754,8.2013229612
NELFCD,0,0,7.02202854992,0
INTS3,8.43689969028,8.12017190618,8.1349147832,8.18086645314
MEAF6,7.42671941032,7.03248604287,7.31873562438,7.28475807878
HAUS6,0,0,0,6.47815590034
CDC73,8.72493017046,8.30671042834,8.03333163662,8.37878453401
CENPQ,6.46264171478,7.07879700594,7.31799534453,7.22521578402
SETD3,0,0,6.74646740891,0
NOSIP,0,6.32091830993,6.63521688152,0
IST1,0,5.68994798652,0,0
VAX1,0,6.15591653982,0,0
TBRG4,7.57473748327,7.37006671811,7.57214870265,7.29415990422
SNRNP200,8.71091891142,7.64990884981,7.49541543705,8.41018044191
NFIX,0,8.04992755112,0,0
KIF1C,5.8340053563,0,0,0
LRRC59,9.05261151359,8.24650898054,8.39864402095,8.9448335172
HSDL2,7.506569075,7.07465742727,8.02929154625,7.8731950892
CBR4,0,5.51776870539,6.50455909424,5.94941145714
GATA6,7.8286362373,7.8060238037,7.6104116014,7.63405261083
MRRF,0,6.37409733064,6.97508764952,6.25767611719
NPM1,8.35813103325,7.6474267589,7.62594242827,7.80939552713
BRE,7.04231452165,7.0178149434,6.96790733902,6.81414209173
THAP11,0,0,0,0
ALDOB,0,0,5.9044100466,0
SIX5,6.19611164729,0,0,6.65135433234
